"Receipt_ID","Purchase_date","Store_Name","City","State","Region","Customer_Segment","Category","sub_category","Quantity","Unit_Price","Sales","Discount","Profit","Payment_Method"
"TXN-00002578","2024-12-14","Metro Store","Savannah","Georgia","South","Home Office","Clothing","Kids",2,800.21,1600.42,0.2,168.91,"Online Payment"
"TXN-00000345","2024-07-04","QuickBuy","Detroit","Michigan","Central","Home Office","Clothing","Women",2,866.22,1732.44,0.0,284.81,"Online Payment"
"TXN-00004231","2025-04-16","Metro Store","Las Vegas","Nevada","West","Home Office","Electronics","Appliances",10,522.71,5227.1,0.15,668.8,"Credit Card"
"TXN-00004543","2025-05-08","Metro Store","Buffalo","New York","East","Consumer","Groceries","Fruits",2,807.31,1614.62,0.2,147.36,"Bank Transfer"
"TXN-00001632","2024-10-06","Metro Store","Spokane","Washington","West","Corporate","Groceries","Snacks",9,318.75,2868.75,0.1,176.1,"Credit Card"
"TXN-00001494","2024-09-26","ShopEase","Chicago","Illinois","Central","Consumer","Groceries","Vegetables",5,952.26,4761.3,0.05,279.46,"Cash"
"TXN-00002546","2024-12-12","ShopEase","Las Vegas","Nevada","West","Corporate","Electronics","Phones",6,144.18,865.08,0.1,79.09,"Credit Card"
"TXN-00001936","2024-10-27","QuickBuy","New York City","New York","East","Home Office","Groceries","Fruits",2,270.75,541.5,0.1,69.67,"Bank Transfer"
"TXN-00000065","2024-06-14","Metro Store","Orlando","Florida","South","Consumer","Home & Kitchen","Furniture",9,963.55,8671.95,0.0,860.81,"Online Payment"
"TXN-00002160","2024-11-14","ValueHub","Atlanta","Georgia","South","Consumer","Clothing","Women",6,541.36,3248.16,0.05,636.91,"Cash"
"TXN-00000159","2024-06-20","QuickBuy","Miami","Florida","South","Home Office","Home & Kitchen","Decor",3,2.54,7.62,0.15,0.68,"Online Payment"
"TXN-00002421","2024-12-03","ValueHub","Atlanta","Georgia","South","Home Office","Electronics","Appliances",1,163.09,163.09,0.2,21.22,"Online Payment"
"TXN-00000483","2024-07-14","Metro Store","Charlotte","North Carolina","South","Home Office","Electronics","Phones",7,212.43,1487.01,0.2,287.27,"Online Payment"
"TXN-00002213","2024-11-18","QuickBuy","Grand Rapids","Michigan","Central","Corporate","Electronics","Appliances",6,342.95,2057.7,0.15,422.92,"Cash"
"TXN-00003012","2025-01-13","ValueHub","Philadelphia","Pennsylvania","East","Corporate","Electronics","Phones",1,673.36,673.36,0.15,92.24,"Credit Card"
"TXN-00002630","2024-12-18","ValueHub","Las Vegas","Nevada","West","Consumer","Home & Kitchen","Utensils",2,354.29,708.58,0.15,129.79,"Bank Transfer"
"TXN-00000722","2024-08-01","Urban Mart","Philadelphia","Pennsylvania","East","Corporate","Electronics","Accessories",4,445.69,1782.76,0.05,336.4,"Online Payment"
"TXN-00000174","2024-06-21","ValueHub","Chicago","Illinois","Central","Home Office","Electronics","Appliances",4,235.79,943.16,0.15,195.18,"Online Payment"
"TXN-00002197","2024-11-17","Urban Mart","Charlotte","North Carolina","South","Consumer","Groceries","Dairy",2,870.18,1740.36,0.2,208.93,"Bank Transfer"
"TXN-00004121","2025-04-08","Urban Mart","Philadelphia","Pennsylvania","East","Home Office","Clothing","Kids",2,129.18,258.36,0.2,45.7,"Cash"
"TXN-00001633","2024-10-06","ValueHub","Reno","Nevada","West","Corporate","Electronics","Phones",7,641.68,4491.76,0.0,991.65,"Credit Card"
"TXN-00002793","2024-12-29","ValueHub","Atlanta","Georgia","South","Corporate","Electronics","Accessories",6,518.22,3109.32,0.0,705.07,"Bank Transfer"
"TXN-00000513","2024-07-16","ShopEase","Dallas","Texas","Central","Consumer","Clothing","Men",4,336.04,1344.16,0.2,227.47,"Bank Transfer"
"TXN-00004291","2025-04-20","Metro Store","Miami","Florida","South","Consumer","Clothing","Kids",5,64.72,323.6,0.0,17.98,"Online Payment"
"TXN-00002909","2025-01-06","Urban Mart","Houston","Texas","Central","Corporate","Home & Kitchen","Furniture",6,832.85,4997.1,0.1,692.31,"Cash"
"TXN-00002003","2024-11-01","ValueHub","Orlando","Florida","South","Consumer","Clothing","Men",1,916.88,916.88,0.15,87.8,"Credit Card"
"TXN-00001202","2024-09-04","ShopEase","Seattle","Washington","West","Home Office","Groceries","Vegetables",2,103.62,207.24,0.0,33.54,"Bank Transfer"
"TXN-00001290","2024-09-12","Metro Store","Orlando","Florida","South","Home Office","Electronics","Accessories",8,385.15,3081.2,0.15,591.87,"Credit Card"
"TXN-00000803","2024-08-07","ValueHub","Spokane","Washington","West","Consumer","Groceries","Dairy",2,14.26,28.52,0.0,4.81,"Credit Card"
"TXN-00004793","2025-05-25","ShopEase","Pittsburgh","Pennsylvania","East","Corporate","Clothing","Kids",10,445.74,4457.4,0.05,328.32,"Bank Transfer"
"TXN-00003143","2025-01-23","ValueHub","Worcester","Massachusetts","East","Home Office","Groceries","Fruits",5,584.5,2922.5,0.2,479.52,"Online Payment"
"TXN-00003521","2025-02-20","ShopEase","Grand Rapids","Michigan","Central","Corporate","Clothing","Women",9,587.27,5285.43,0.05,308.62,"Credit Card"
"TXN-00003792","2025-03-13","Metro Store","Chicago","Illinois","Central","Consumer","Groceries","Snacks",4,668.52,2674.08,0.15,386.3,"Online Payment"
"TXN-00002111","2024-11-10","QuickBuy","Grand Rapids","Michigan","Central","Corporate","Electronics","Appliances",2,455.39,910.78,0.0,135.88,"Cash"
"TXN-00003934","2025-03-24","Metro Store","Boston","Massachusetts","East","Corporate","Groceries","Vegetables",7,206.91,1448.37,0.05,296.13,"Online Payment"
"TXN-00002770","2024-12-27","Urban Mart","San Francisco","California","West","Home Office","Groceries","Dairy",3,292.0,876.0,0.05,146.69,"Credit Card"
"TXN-00000113","2024-06-17","ShopEase","Los Angeles","California","West","Consumer","Electronics","Phones",5,719.4,3597.0,0.1,710.61,"Cash"
"TXN-00000683","2024-07-29","ShopEase","New York City","New York","East","Consumer","Clothing","Men",3,380.16,1140.48,0.0,134.21,"Credit Card"
"TXN-00000195","2024-06-22","ShopEase","Orlando","Florida","South","Home Office","Clothing","Women",9,977.15,8794.35,0.2,1592.36,"Cash"
"TXN-00000017","2024-06-10","Metro Store","New York City","New York","East","Home Office","Groceries","Fruits",6,319.32,1915.92,0.15,399.64,"Bank Transfer"
"TXN-00002479","2024-12-07","Metro Store","Pittsburgh","Pennsylvania","East","Corporate","Clothing","Men",1,630.2,630.2,0.1,127.37,"Cash"
"TXN-00000918","2024-08-14","Metro Store","Seattle","Washington","West","Home Office","Home & Kitchen","Furniture",9,375.52,3379.68,0.2,386.24,"Bank Transfer"
"TXN-00003893","2025-03-21","QuickBuy","Grand Rapids","Michigan","Central","Corporate","Electronics","Appliances",10,402.14,4021.4,0.2,578.91,"Online Payment"
"TXN-00004265","2025-04-18","QuickBuy","Boston","Massachusetts","East","Consumer","Clothing","Men",7,888.93,6222.51,0.2,405.42,"Online Payment"
"TXN-00000817","2024-08-08","ShopEase","Los Angeles","California","West","Corporate","Electronics","Accessories",4,584.79,2339.16,0.15,303.12,"Online Payment"
"TXN-00002742","2024-12-25","QuickBuy","Savannah","Georgia","South","Corporate","Electronics","Accessories",6,274.47,1646.82,0.0,141.48,"Bank Transfer"
"TXN-00002968","2025-01-10","ShopEase","Seattle","Washington","West","Home Office","Clothing","Women",5,926.75,4633.75,0.0,341.59,"Credit Card"
"TXN-00001417","2024-09-21","ShopEase","Boston","Massachusetts","East","Corporate","Electronics","Phones",5,192.26,961.3,0.2,191.95,"Online Payment"
"TXN-00003559","2025-02-22","QuickBuy","Dallas","Texas","Central","Corporate","Electronics","Phones",8,654.78,5238.24,0.05,1110.19,"Credit Card"
"TXN-00004338","2025-04-24","ValueHub","Boston","Massachusetts","East","Home Office","Clothing","Men",8,341.98,2735.84,0.0,308.1,"Bank Transfer"
"TXN-00004677","2025-05-17","QuickBuy","Orlando","Florida","South","Home Office","Clothing","Women",6,140.67,844.02,0.05,89.09,"Credit Card"
"TXN-00003646","2025-03-01","QuickBuy","Houston","Texas","Central","Corporate","Groceries","Snacks",9,301.04,2709.36,0.2,118.45,"Bank Transfer"
"TXN-00000580","2024-07-20","QuickBuy","Worcester","Massachusetts","East","Consumer","Groceries","Vegetables",2,535.42,1070.84,0.05,147.46,"Bank Transfer"
"TXN-00001802","2024-10-17","Urban Mart","Raleigh","North Carolina","South","Consumer","Electronics","Appliances",9,179.28,1613.52,0.2,190.68,"Credit Card"
"TXN-00001767","2024-10-15","Metro Store","Spokane","Washington","West","Consumer","Clothing","Men",9,71.84,646.56,0.0,80.0,"Online Payment"
"TXN-00001131","2024-08-29","Metro Store","Dallas","Texas","Central","Consumer","Groceries","Vegetables",9,419.58,3776.22,0.0,482.6,"Cash"
"TXN-00002452","2024-12-05","QuickBuy","Worcester","Massachusetts","East","Consumer","Clothing","Men",10,204.57,2045.7,0.15,182.73,"Online Payment"
"TXN-00000856","2024-08-10","ValueHub","Orlando","Florida","South","Consumer","Groceries","Vegetables",10,879.48,8794.8,0.15,1065.56,"Online Payment"
"TXN-00004506","2025-05-06","ShopEase","Grand Rapids","Michigan","Central","Home Office","Groceries","Fruits",7,613.8,4296.6,0.05,542.92,"Online Payment"
"TXN-00001874","2024-10-22","Metro Store","Savannah","Georgia","South","Home Office","Clothing","Kids",7,699.25,4894.75,0.0,479.39,"Credit Card"
"TXN-00003175","2025-01-25","Metro Store","Detroit","Michigan","Central","Corporate","Clothing","Women",9,122.99,1106.91,0.1,65.06,"Bank Transfer"
"TXN-00003775","2025-03-12","ShopEase","Atlanta","Georgia","South","Consumer","Groceries","Dairy",8,28.66,229.28,0.15,24.6,"Credit Card"
"TXN-00002148","2024-11-13","ShopEase","Miami","Florida","South","Consumer","Home & Kitchen","Furniture",6,670.95,4025.7,0.15,502.85,"Cash"
"TXN-00003424","2025-02-12","Metro Store","Pittsburgh","Pennsylvania","East","Corporate","Groceries","Fruits",3,172.25,516.75,0.0,88.57,"Online Payment"
"TXN-00000591","2024-07-21","Metro Store","Reno","Nevada","West","Consumer","Clothing","Women",5,155.19,775.95,0.1,59.77,"Credit Card"
"TXN-00003817","2025-03-15","ValueHub","Charlotte","North Carolina","South","Home Office","Groceries","Vegetables",7,690.97,4836.79,0.15,248.66,"Credit Card"
"TXN-00003522","2025-02-20","ShopEase","Miami","Florida","South","Consumer","Groceries","Fruits",2,18.01,36.02,0.0,8.93,"Cash"
"TXN-00001814","2024-10-18","Metro Store","Los Angeles","California","West","Home Office","Electronics","Phones",1,416.85,416.85,0.0,88.84,"Cash"
"TXN-00001885","2024-10-23","ValueHub","Philadelphia","Pennsylvania","East","Corporate","Electronics","Appliances",2,233.94,467.88,0.0,56.76,"Bank Transfer"
"TXN-00001325","2024-09-15","Urban Mart","Raleigh","North Carolina","South","Corporate","Clothing","Men",8,221.66,1773.28,0.1,287.25,"Cash"
"TXN-00000238","2024-06-26","ShopEase","San Francisco","California","West","Home Office","Electronics","Phones",2,713.11,1426.22,0.2,96.17,"Bank Transfer"
"TXN-00003217","2025-01-28","ShopEase","Charlotte","North Carolina","South","Consumer","Groceries","Dairy",8,69.38,555.04,0.0,95.3,"Online Payment"
"TXN-00001556","2024-10-02","Metro Store","Philadelphia","Pennsylvania","East","Consumer","Home & Kitchen","Utensils",5,237.92,1189.6,0.15,203.7,"Credit Card"
"TXN-00003764","2025-03-11","ShopEase","Worcester","Massachusetts","East","Consumer","Groceries","Fruits",7,205.98,1441.86,0.0,140.74,"Cash"
"TXN-00004232","2025-04-16","ShopEase","Springfield","Illinois","Central","Home Office","Home & Kitchen","Decor",9,792.2,7129.8,0.15,1088.49,"Credit Card"
"TXN-00000804","2024-08-07","ShopEase","Pittsburgh","Pennsylvania","East","Consumer","Electronics","Phones",9,55.97,503.73,0.05,100.63,"Cash"
"TXN-00002228","2024-11-19","Metro Store","Raleigh","North Carolina","South","Corporate","Clothing","Kids",2,870.13,1740.26,0.0,418.94,"Credit Card"
"TXN-00001815","2024-10-18","Metro Store","New York City","New York","East","Home Office","Groceries","Vegetables",4,508.41,2033.64,0.15,337.07,"Cash"
"TXN-00000782","2024-08-06","Metro Store","Buffalo","New York","East","Home Office","Electronics","Phones",5,286.78,1433.9,0.15,296.84,"Cash"
"TXN-00003919","2025-03-23","QuickBuy","Orlando","Florida","South","Corporate","Clothing","Women",8,442.49,3539.92,0.2,486.75,"Cash"
"TXN-00002480","2024-12-07","QuickBuy","Orlando","Florida","South","Consumer","Home & Kitchen","Furniture",10,538.12,5381.2,0.2,840.89,"Online Payment"
"TXN-00000627","2024-07-24","ShopEase","Savannah","Georgia","South","Corporate","Electronics","Accessories",2,334.57,669.14,0.15,50.7,"Bank Transfer"
"TXN-00004176","2025-04-12","QuickBuy","Reno","Nevada","West","Corporate","Clothing","Men",7,970.55,6793.85,0.1,775.36,"Bank Transfer"
"TXN-00003731","2025-03-07","Urban Mart","Seattle","Washington","West","Corporate","Electronics","Appliances",4,763.42,3053.68,0.1,561.35,"Cash"
"TXN-00001557","2024-10-02","Urban Mart","Raleigh","North Carolina","South","Home Office","Electronics","Appliances",7,736.19,5153.33,0.05,712.54,"Bank Transfer"
"TXN-00001262","2024-09-10","ShopEase","Las Vegas","Nevada","West","Home Office","Electronics","Appliances",3,255.78,767.34,0.2,101.7,"Bank Transfer"
"TXN-00004081","2025-04-05","QuickBuy","San Francisco","California","West","Home Office","Clothing","Men",9,910.13,8191.17,0.15,579.03,"Credit Card"
"TXN-00000552","2024-07-18","ValueHub","Grand Rapids","Michigan","Central","Corporate","Home & Kitchen","Utensils",2,111.06,222.12,0.2,36.49,"Bank Transfer"
"TXN-00002229","2024-11-19","QuickBuy","Detroit","Michigan","Central","Home Office","Electronics","Phones",1,987.05,987.05,0.15,42.21,"Online Payment"
"TXN-00003254","2025-01-31","QuickBuy","Raleigh","North Carolina","South","Consumer","Groceries","Snacks",6,188.03,1128.18,0.05,96.04,"Cash"
"TXN-00003573","2025-02-23","Metro Store","Seattle","Washington","West","Consumer","Clothing","Kids",3,809.56,2428.68,0.05,235.04,"Credit Card"
"TXN-00004233","2025-04-16","Urban Mart","Las Vegas","Nevada","West","Corporate","Home & Kitchen","Utensils",7,126.43,885.01,0.0,104.81,"Credit Card"
"TXN-00003560","2025-02-22","Urban Mart","Charlotte","North Carolina","South","Consumer","Clothing","Women",1,665.99,665.99,0.0,46.2,"Online Payment"
"TXN-00001152","2024-08-31","ShopEase","Dallas","Texas","Central","Home Office","Groceries","Snacks",6,372.04,2232.24,0.1,502.03,"Bank Transfer"
"TXN-00003862","2025-03-19","ShopEase","Atlanta","Georgia","South","Corporate","Clothing","Women",1,458.01,458.01,0.15,75.93,"Credit Card"
"TXN-00000160","2024-06-20","Metro Store","Reno","Nevada","West","Corporate","Clothing","Men",10,686.81,6868.1,0.15,893.1,"Bank Transfer"
"TXN-00002161","2024-11-14","Urban Mart","Springfield","Illinois","Central","Home Office","Clothing","Men",8,235.09,1880.72,0.15,207.87,"Online Payment"
"TXN-00004901","2025-06-02","QuickBuy","Atlanta","Georgia","South","Corporate","Groceries","Dairy",3,870.12,2610.36,0.2,432.22,"Cash"
"TXN-00004093","2025-04-06","ValueHub","Orlando","Florida","South","Corporate","Groceries","Vegetables",8,955.14,7641.12,0.15,1185.51,"Cash"
"TXN-00001558","2024-10-02","Urban Mart","New York City","New York","East","Corporate","Clothing","Men",3,929.15,2787.45,0.1,578.33,"Credit Card"
"TXN-00004972","2025-06-07","Urban Mart","Grand Rapids","Michigan","Central","Home Office","Electronics","Phones",9,634.28,5708.52,0.15,330.38,"Cash"
"TXN-00003477","2025-02-17","QuickBuy","Reno","Nevada","West","Home Office","Electronics","Phones",9,966.32,8696.88,0.15,1564.88,"Bank Transfer"
"TXN-00000310","2024-07-01","Urban Mart","Seattle","Washington","West","Consumer","Clothing","Women",10,937.34,9373.4,0.0,1542.56,"Online Payment"
"TXN-00001029","2024-08-22","ShopEase","Charlotte","North Carolina","South","Consumer","Clothing","Women",7,979.89,6859.23,0.1,1260.94,"Cash"
"TXN-00005000","2025-06-09","Urban Mart","Buffalo","New York","East","Home Office","Clothing","Kids",6,146.41,878.46,0.1,171.91,"Bank Transfer"
"TXN-00003747","2025-03-09","Metro Store","Orlando","Florida","South","Home Office","Home & Kitchen","Decor",10,321.5,3215.0,0.2,638.03,"Credit Card"
"TXN-00004902","2025-06-02","QuickBuy","Charlotte","North Carolina","South","Corporate","Groceries","Dairy",1,981.18,981.18,0.1,71.12,"Bank Transfer"
"TXN-00004206","2025-04-14","Metro Store","Philadelphia","Pennsylvania","East","Corporate","Clothing","Kids",5,984.42,4922.1,0.05,1160.64,"Bank Transfer"
"TXN-00000297","2024-06-30","ShopEase","Raleigh","North Carolina","South","Corporate","Home & Kitchen","Utensils",2,528.79,1057.58,0.1,101.34,"Bank Transfer"
"TXN-00000203","2024-06-23","ShopEase","Miami","Florida","South","Home Office","Clothing","Kids",5,458.62,2293.1,0.05,360.38,"Credit Card"
"TXN-00003126","2025-01-22","Metro Store","Atlanta","Georgia","South","Consumer","Home & Kitchen","Decor",1,363.5,363.5,0.2,20.47,"Cash"
"TXN-00004604","2025-05-12","Urban Mart","Charlotte","North Carolina","South","Consumer","Clothing","Women",8,181.27,1450.16,0.0,106.54,"Online Payment"
"TXN-00000436","2024-07-10","Metro Store","Orlando","Florida","South","Consumer","Electronics","Appliances",4,397.85,1591.4,0.1,268.69,"Credit Card"
"TXN-00002685","2024-12-22","QuickBuy","Charlotte","North Carolina","South","Home Office","Clothing","Kids",5,633.07,3165.35,0.15,332.19,"Bank Transfer"
"TXN-00003343","2025-02-06","ValueHub","San Francisco","California","West","Consumer","Groceries","Fruits",10,573.84,5738.4,0.2,669.78,"Credit Card"
"TXN-00001097","2024-08-27","ShopEase","Savannah","Georgia","South","Home Office","Groceries","Vegetables",2,326.58,653.16,0.2,45.45,"Cash"
"TXN-00001962","2024-10-29","Metro Store","Miami","Florida","South","Home Office","Groceries","Snacks",3,862.28,2586.84,0.05,125.49,"Credit Card"
"TXN-00002669","2024-12-21","ValueHub","Los Angeles","California","West","Consumer","Home & Kitchen","Utensils",2,563.37,1126.74,0.0,75.4,"Cash"
"TXN-00000029","2024-06-11","QuickBuy","Detroit","Michigan","Central","Home Office","Groceries","Dairy",4,302.0,1208.0,0.2,223.16,"Credit Card"
"TXN-00000196","2024-06-22","ShopEase","Orlando","Florida","South","Home Office","Electronics","Appliances",10,539.13,5391.3,0.05,960.77,"Online Payment"
"TXN-00000805","2024-08-07","ShopEase","Los Angeles","California","West","Consumer","Groceries","Vegetables",10,552.97,5529.7,0.2,538.87,"Cash"
"TXN-00002579","2024-12-14","ShopEase","Orlando","Florida","South","Corporate","Clothing","Kids",7,457.16,3200.12,0.1,533.7,"Cash"
"TXN-00002519","2024-12-10","Metro Store","Buffalo","New York","East","Home Office","Clothing","Kids",10,658.0,6580.0,0.2,900.09,"Online Payment"
"TXN-00003194","2025-01-26","Urban Mart","Dallas","Texas","Central","Home Office","Home & Kitchen","Furniture",2,271.58,543.16,0.2,31.29,"Cash"
